State,Municipality,Date,Deaths,Confirmed,Recovered,Active
AGUASCALIENTES,JESÚS MARÍA,2020-05-25,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-05-26,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-05-27,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-05-30,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-01,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-02,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-03,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-05,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-06,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-07,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-09,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-10,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-11,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-13,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-15,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-17,1,6,5,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-18,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-19,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-20,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-23,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-24,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-25,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-26,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-27,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-28,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,2020-06-30,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-01,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-02,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-05,1,3,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-06,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-07,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-08,1,3,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-09,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-10,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-11,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-12,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-13,1,1,0,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-14,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-15,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-16,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-17,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-18,1,1,0,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-19,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-20,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-21,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-23,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-24,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-25,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-26,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-27,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-28,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-29,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-07-31,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-01,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-03,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-06,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-07,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-08,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-09,0,6,6,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-10,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-11,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-13,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-14,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-15,2,3,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-16,1,2,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-17,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-19,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-20,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-21,1,4,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-23,1,6,5,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-24,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-25,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-26,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-27,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-28,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-30,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,2020-08-31,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,2020-09-01,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,2020-09-02,0,2,0,2
AGUASCALIENTES,JESÚS MARÍA,2020-09-03,0,3,0,3
AGUASCALIENTES,JESÚS MARÍA,2020-09-05,0,2,0,2
AGUASCALIENTES,JESÚS MARÍA,2020-09-06,0,1,0,1
AGUASCALIENTES,JESÚS MARÍA,2020-09-07,0,2,0,2
AGUASCALIENTES,JESÚS MARÍA,2020-09-09,0,2,0,2
AGUASCALIENTES,NO ESPECIFICADO,2020-05-13,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-03-23,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-03-26,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-03-27,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-03-28,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-04-27,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-04-29,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-04-30,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-02,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-03,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-12,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-13,1,3,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-14,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-15,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-16,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-18,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-20,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-21,1,4,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-22,1,3,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-23,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-24,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-25,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-26,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-28,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-05-29,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-01,0,5,5,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-02,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-03,1,3,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-05,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-06,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-07,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-08,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-10,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-11,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-12,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-14,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-16,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-17,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-18,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-19,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-20,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-21,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-22,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-23,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-24,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-25,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-26,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-29,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-06-30,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-01,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-02,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-05,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-06,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-07,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-08,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-09,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-10,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-11,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-12,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-13,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-14,0,5,5,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-15,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-19,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-20,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-21,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-23,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-25,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-26,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-27,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-28,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-29,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-07-30,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-01,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-02,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-03,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-04,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-06,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-07,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-11,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-12,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-13,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-14,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-15,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-17,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-18,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-19,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-20,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-21,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-22,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-23,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-24,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-25,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-27,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-29,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-08-31,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-01,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-03,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-04,0,4,0,4
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-05,0,5,0,5
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-06,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-07,0,1,0,1
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-08,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-09,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-10,0,1,0,1
AGUASCALIENTES,PABELLÓN DE ARTEAGA,2020-09-12,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-03-29,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-07,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-13,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-20,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-23,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-27,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-28,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-04-30,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-03,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-04,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-08,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-10,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-11,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-12,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-13,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-15,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-16,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-17,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-19,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-20,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-21,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-22,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-23,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-25,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-26,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-28,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-30,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-05-31,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-01,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-02,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-03,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-04,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-05,1,6,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-06,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-08,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-09,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-10,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-11,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-13,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-14,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-15,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-16,1,3,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-18,1,10,9,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-19,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-20,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-21,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-22,2,7,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-23,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-24,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-25,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-26,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-27,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-28,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-29,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-06-30,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-01,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-02,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-03,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-04,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-05,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-06,0,10,10,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-07,0,9,9,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-08,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-09,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-10,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-11,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-12,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-13,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-14,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-15,1,7,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-16,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-17,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-18,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-19,1,5,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-20,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-21,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-22,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-23,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-24,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-25,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-26,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-27,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-28,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-29,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-30,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-07-31,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-01,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-02,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-03,1,5,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-04,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-05,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-06,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-08,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-09,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-10,1,6,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-11,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-12,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-13,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-14,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-15,1,7,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-16,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-17,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-19,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-20,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-21,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-22,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-23,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-24,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-25,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-27,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-28,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-29,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-08-31,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-02,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-03,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-04,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-05,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-06,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-07,0,3,0,3
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-08,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-09,0,2,0,2
AGUASCALIENTES,RINCÓN DE ROMOS,2020-09-11,0,1,0,1
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-04-17,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-04-19,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-04-23,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-04-29,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-05,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-08,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-11,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-17,0,2,2,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-20,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-21,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-29,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-05-31,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-02,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-03,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-04,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-08,1,2,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-09,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-10,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-11,0,3,3,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-12,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-15,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-16,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-21,0,2,2,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-22,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-23,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-25,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-26,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-27,0,2,2,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-06-30,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-07-02,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-07-07,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,2020-07-09,0,1,1,0
